"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OAVG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",4.025,
"OAVG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",3.655,
"OAVG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",4.226,
"OAVG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2016",4.237,
"OAVG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2017",3.814,
"OAVG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2018",3.899,
"OAVG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2019",4.17,
"OAVG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2020",3.758,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",4.045,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",4.183,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",4.775,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",4.796,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",4.25,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",5.151,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2016",5.449,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2017",5.11,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2018",5.215,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2019",5.147,
"OAVG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2020",4.494,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2012",76.9,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2013",76.023,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2014",76.396,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2015",76.742,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2016",75.039,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2017",74.676,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2018",75.845,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2019",77.041,
"OAVG","GRADRATE","UPPSRY_MEN","PC","A","2020",79.339,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2012",82.399,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2013",82.608,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2014",82.083,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2015",82.136,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2016",81.416,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2017",82.614,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2018",83.794,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2019",83.81,
"OAVG","GRADRATE","UPPSRY_WOMEN","PC","A","2020",85.871,
