"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OAVG","ENROLMENT","AGE_19","PC_AGE","A","2018",61.977,
"OAVG","ENROLMENT","AGE_19","PC_AGE","A","2019",61.619,
"OAVG","ENROLMENT","AGE_19","PC_AGE","A","2020",60.911,
"BGR","ENROLMENT","AGE_17","PC_AGE","A","2013",85.708,
"BGR","ENROLMENT","AGE_17","PC_AGE","A","2014",86.372,
"BGR","ENROLMENT","AGE_17","PC_AGE","A","2015",85.932,
"BGR","ENROLMENT","AGE_17","PC_AGE","A","2016",85.998,
"BGR","ENROLMENT","AGE_17","PC_AGE","A","2017",83.428,
"BGR","ENROLMENT","AGE_17","PC_AGE","A","2018",81.985,
"BGR","ENROLMENT","AGE_17","PC_AGE","A","2019",80.991,
"BGR","ENROLMENT","AGE_17","PC_AGE","A","2020",80.31,
"BGR","ENROLMENT","AGE_18","PC_AGE","A","2013",80.112,
"BGR","ENROLMENT","AGE_18","PC_AGE","A","2014",82.467,
"BGR","ENROLMENT","AGE_18","PC_AGE","A","2015",81.591,
"BGR","ENROLMENT","AGE_18","PC_AGE","A","2016",82.182,
"BGR","ENROLMENT","AGE_18","PC_AGE","A","2017",82.518,
"BGR","ENROLMENT","AGE_18","PC_AGE","A","2018",79.683,
"BGR","ENROLMENT","AGE_18","PC_AGE","A","2019",77.301,
"BGR","ENROLMENT","AGE_18","PC_AGE","A","2020",76.784,
"BGR","ENROLMENT","AGE_19","PC_AGE","A","2013",51.613,
"BGR","ENROLMENT","AGE_19","PC_AGE","A","2014",51.719,
"BGR","ENROLMENT","AGE_19","PC_AGE","A","2015",53.2,
"BGR","ENROLMENT","AGE_19","PC_AGE","A","2016",52.546,
"BGR","ENROLMENT","AGE_19","PC_AGE","A","2017",53.992,
"BGR","ENROLMENT","AGE_19","PC_AGE","A","2018",53.685,
"BGR","ENROLMENT","AGE_19","PC_AGE","A","2019",51.112,
"BGR","ENROLMENT","AGE_19","PC_AGE","A","2020",50.324,
"HRV","ENROLMENT","AGE_17","PC_AGE","A","2014",91.107,
"HRV","ENROLMENT","AGE_17","PC_AGE","A","2015",92.193,
"HRV","ENROLMENT","AGE_17","PC_AGE","A","2016",91.994,
"HRV","ENROLMENT","AGE_17","PC_AGE","A","2017",92.631,
"HRV","ENROLMENT","AGE_17","PC_AGE","A","2018",92.093,
"HRV","ENROLMENT","AGE_17","PC_AGE","A","2019",91.959,
"HRV","ENROLMENT","AGE_17","PC_AGE","A","2020",92.396,
"HRV","ENROLMENT","AGE_18","PC_AGE","A","2014",70.454,
"HRV","ENROLMENT","AGE_18","PC_AGE","A","2015",70.657,
"HRV","ENROLMENT","AGE_18","PC_AGE","A","2016",69.803,
"HRV","ENROLMENT","AGE_18","PC_AGE","A","2017",71.308,
"HRV","ENROLMENT","AGE_18","PC_AGE","A","2018",72.537,
"HRV","ENROLMENT","AGE_18","PC_AGE","A","2019",71.348,
"HRV","ENROLMENT","AGE_18","PC_AGE","A","2020",70.775,
"HRV","ENROLMENT","AGE_19","PC_AGE","A","2014",52.211,
"HRV","ENROLMENT","AGE_19","PC_AGE","A","2015",51.626,
"HRV","ENROLMENT","AGE_19","PC_AGE","A","2016",50.088,
"HRV","ENROLMENT","AGE_19","PC_AGE","A","2017",50.904,
"HRV","ENROLMENT","AGE_19","PC_AGE","A","2018",51.409,
"HRV","ENROLMENT","AGE_19","PC_AGE","A","2019",51.105,
"HRV","ENROLMENT","AGE_19","PC_AGE","A","2020",51.459,
"ROU","ENROLMENT","AGE_17","PC_AGE","A","2013",79.674,
"ROU","ENROLMENT","AGE_17","PC_AGE","A","2015",77.459,
"ROU","ENROLMENT","AGE_17","PC_AGE","A","2016",76.571,
"ROU","ENROLMENT","AGE_17","PC_AGE","A","2017",77.168,
"ROU","ENROLMENT","AGE_17","PC_AGE","A","2018",77.264,
"ROU","ENROLMENT","AGE_17","PC_AGE","A","2019",78.047,
"ROU","ENROLMENT","AGE_17","PC_AGE","A","2020",78.071,
"ROU","ENROLMENT","AGE_18","PC_AGE","A","2013",77.748,
"ROU","ENROLMENT","AGE_18","PC_AGE","A","2015",76.658,
"ROU","ENROLMENT","AGE_18","PC_AGE","A","2016",65.353,
"ROU","ENROLMENT","AGE_18","PC_AGE","A","2017",65.534,
"ROU","ENROLMENT","AGE_18","PC_AGE","A","2018",66.572,
"ROU","ENROLMENT","AGE_18","PC_AGE","A","2019",65.788,
"ROU","ENROLMENT","AGE_18","PC_AGE","A","2020",65.873,
"ROU","ENROLMENT","AGE_19","PC_AGE","A","2013",53.727,
"ROU","ENROLMENT","AGE_19","PC_AGE","A","2015",47.594,
"ROU","ENROLMENT","AGE_19","PC_AGE","A","2016",47.031,
